,Video title,Comment,Processed_Comment
2268,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Bahut hi achcha Laga ya film film ke last seene mein Dil chho liya part 2 kab aayega love you❤ Guri superhit movie 🎥👍👍👍,bahut hi achcha laga ya film film ke last seene mein dil chho liya part kab aayega love guri superhit movie
2269,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,-20 age ka kon kon hai bhai,age ka kon kon hai bhai
2270,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Is there a demand for Hollywood movies and Netflix series in Hindi (Short Form)?,demand hollywood movie netflix series hindi short form
2271,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,We want jatt brothers part two 😂😂❤ I love this movie ❤,want jatt brother part two love movie
2272,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Sopar movie ha,sopar movie ha
2273,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Kya movie h ma ksm sabse best movie h ❤❤,kya movie h ksm sabse best movie h
2274,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Movie is great and Emotional ❤😢,movie great emotional
2275,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Dilmi di Hassan❤️‍🩹,dilmi di hassan
2277,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,Gulam Ali❤❤,gulam ali
2278,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,"<a href=""https://www.youtube.com/watch?v=OVi2RiMyFTk&amp;t=6561"">1:49:21</a> best seen ❤❤❤",href best seen
2279,LOVER (Full Movie) Guri - Ronak - Hindi Dubbed Movie - Movies 2023 - Geet MP3,"Sanatan Bharat Ki Mashoor Kahania<br>Arjun Aur Ekluv Ki Kahani<br><a href=""https://www.youtube.com/live/fVvn_PflQdA?feature=share"">https://www.youtube.com/live/fVvn_PflQdA?feature=share</a>",sanatan bharat ki mashoor kahania brarjun aur ekluv ki kahani bra href
2280,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Aise movie ab nahi banti❤❤we love old movie jai hindusthan❤,aise movie ab nahi bantiwe love old movie jai hindusthan
2281,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia","I hope today&#39;s India is far better than this, right !?",hope today india far better right
2282,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",superb!,superb
2283,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Maine dusri bar yah film Dekhi bahut hi behtarin film hai,maine dusri bar yah film dekhi bahut hi behtarin film hai
2284,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Harsh reality of India. We have to replace police chowki with army chowki,harsh reality india replace police chowki army chowki
2286,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",what the duking this after five minute aerotiser fuk,duking five minute aerotiser fuk
2287,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Why army major in a civil court?,army major civil court
2288,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",A magnificent heart never to be trimmed trifle... An enemy outside and inside but a battle forever.,magnificent heart never trimmed trifle enemy outside inside battle forever
2289,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Very super move❤❤❤❤❤❤,super move
2291,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",this Film is beautiful crafted OMG❤,film beautiful crafted omg
2292,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Nana patekar is the best actor,nana patekar best actor
2293,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",❤🎉❤❤❤ must watch movie.❤,must watch movie
2294,"Prahaar Full Movie | Superhit Hindi Movie | Nana Patekar, Madhuri Dixit | Dimple Kapadia",Aj India ki miti mein phool khil gaye.<br>Jay Hind!<br>Love from Pakistan!,aj india ki miti mein phool khil gayebrjay hindbrlove pakistan
2296,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Sanju Baba ki best movie mujhe lagi hai ye,sanju baba ki best movie mujhe lagi hai ye
2297,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Sanjay dutt ka acting bahut acha lagta hai ❤❤,sanjay dutt ka acting bahut acha lagta hai
2298,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Sanjay dutt my favourite actor ❤️❤️,sanjay dutt favourite actor
2299,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Dharmendra singh,dharmendra singh
2300,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Jabardast movie ❤❤❤,jabardast movie
2301,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,2024 wala atnds lagwo,wala atnds lagwo
2302,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,2024 me kon kon ye movie dekh raha hai,kon kon ye movie dekh raha hai
2303,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,2024 me koun dekh raha he ..january,koun dekh raha january
2304,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,2024 me kon kon dekh raha hai,kon kon dekh raha hai
2305,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,2024 ma is movie 🎥 ko Kon Kon dekh raha ha🎉❤,movie ko kon kon dekh raha ha
2306,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Rohitash Kumar,rohitash kumar
2307,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Nice,nice
2308,Daag The Firen | Bollywood Movie | Sanjay Dutt | Mahima Chaudhry,Chandrachur &amp; Mahima chemistry 🔥,chandrachur amp mahima chemistry
2310,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"बॉलीवुड की सुपरहिट हिंदी मूवी : <br>Ajay (अजय) - <a href=""https://www.youtube.com/watch?v=AVLwfpA4vXU"">https://youtu.be/AVLwfpA4vXU</a><br>Mann (मन ) - <a href=""https://www.youtube.com/watch?v=j8w7DzNgShg"">https://youtu.be/j8w7DzNgShg</a><br>Bhagam Bhag (भागम भाग) - <a href=""https://www.youtube.com/watch?v=6FqUN9MO0zc"">https://youtu.be/6FqUN9MO0zc</a><br>Dil Kya Kare (दिल क्या करे) - <a href=""https://www.youtube.com/watch?v=ZedqipwOBL8"">https://youtu.be/ZedqipwOBL8</a><br>Barsaat (बरसात ) - <a href=""https://www.youtube.com/watch?v=qPEeo4qGKF4"">https://youtu.be/qPEeo4qGKF4</a><br>Banjaran (बंजारन ) - <a href=""https://www.youtube.com/watch?v=y4nYf9j04Nk"">https://youtu.be/y4nYf9j04Nk</a><br>Tango Charlie (टैंगो चार्ली ) -  <a href=""https://www.youtube.com/watch?v=wL2gTESS5Cw"">https://youtu.be/wL2gTESS5Cw</a><br>Dhamaal (धमाल ) -  <a href=""https://www.youtube.com/watch?v=6xdRuJoEMoU"">https://youtu.be/6xdRuJoEMoU</a><br>Bewaffa Se Waffa (बेवफा से वफ़ा ) - <a href=""https://www.youtube.com/watch?v=2nYEbOaV9fo"">https://youtu.be/2nYEbOaV9fo</a><br>Maine Dil Tujhko Diya (मेने दिल तुझको दिया ) - <a href=""https://www.youtube.com/watch?v=KXUZUkxuza0"">https://youtu.be/KXUZUkxuza0</a>",brajay href abrmann href abrbhagam bhag href abrdil kya kare href abrbarsaat href abrbanjaran href abrtango charlie href abrdhamaal href abrbewaffa se waffa href abrmaine dil tujhko diya href
2311,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,Kaun yeh movie Shaurya aur Anokhi serial dekhne ke baad dekhne aaya hai yaha,kaun yeh movie shaurya aur anokhi serial dekhne ke baad dekhne aaya hai yaha
2312,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,ending mein mojh kardi bete <br>maa chod diye bhaiyaji😂🔥🔥🔥🔥🔥😍😍😍😍shandaar movie,ending mein mojh kardi bete brmaa chod diye bhaiyajishandaar movie
2313,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,Good story movie but no one acted well except Maya.,good story movie one acted well except maya
2314,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,Totly Bkwas,totly bkwas
2315,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=160"">2:40</a><br>Superb 😍😍💝💖❤️",href brsuperb
2316,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=249"">4:09</a><br>Love you😍💋💋",href brlove
2317,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=17"">0:17</a><br>I&#39;m Single 😍😥",href brim single
2318,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=17"">0:17</a><br><a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=131"">2:11</a><br><a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=449"">7:29</a>",href bra href bra href
2319,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=4820"">1:20:20</a>",href
2320,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"<a href=""https://www.youtube.com/watch?v=jRNpbWT1L3U&amp;t=284"">4:44</a>",href
2321,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,"Unbelievable ending what a shocking ending,omg omg,🙄🙄",unbelievable ending shocking endingomg omg
2323,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,Maya 🥺,maya
2324,Zid (2014) (HD) Hindi Full Movie - Karanvir Sharma - Mannara Chopra - Shraddha Das - Romantic Film.,Higucdtfc,higucdtfc
2328,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,💞🎺🌹pati aur patni ke rishton par bani behad khoobsurat film. Pati patni ke rishte men shak nahi hona chahiye yahi movie men dikhaya gaya hai.sabhi adakaron ki adakari lajawab hai.🎸geet aur sangeet bahot hi achcha hai.nice movie.💕👍💖26/02/2024.💖🌹💓,pati aur patni ke rishton par ban behad khoobsurat film pati patni ke rishte men shak nahi hona chahiye yahi movie men dikhaya gaya haisabhi adakaron ki adakari lajawab haigeet aur sangeet bahot hi achcha hainice movie
2330,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,❤❤nic flim,nic flim
2331,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,2024 Ma kokole herdai xa yo movie 😊,kokole herdai xa yo movie
2332,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Ye.doctor.baba.aadam.ke.samay.ka.hai.kya.,yedoctorbabaaadamkesamaykahaikya
2333,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,i am watching movie 2024 6 february😄❤❤💝💖❤❤❤,watching movie february
2334,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,I&#39;m too 2024🔥🤘,im
2335,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Super hit movie &amp; family movie,super hit movie amp family movie
2336,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Am also here (2024)😂,also
2337,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Main 2024 dekh rahe hu,main dekh rahe hu
2338,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Sarafat  ali  1982  ki kuchh dhundli si yade h,sarafat ali ki kuchh dhundli si yade h
2339,Judaai (1980)(HD) - Jeetendra - Rekha - Ashok Kumar - Hindi Full Movie With Eng Subtitle,Are yaar . Bacchan ne kya khoya hai vo is movie me dekho.,yaar bacchan ne kya khoya hai vo movie dekho
2340,"Vijeta (1996) Full Hindi Movie | Sanjay Dutt, Raveena Tandon, Paresh Rawal, Amrish Puri, Reema Lagoo",I am very sad today 😢 but after watching this movie I&#39;m happy now😊❤I&#39;m watching this movie at 5 am bas subha hoone waali ha❤😊,sad today watching movie im happy nowim watching movie ba subha hoone waali ha
